event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-T83","binary","","84° or above","84° or above","84° or above","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,270,0,0,270,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 83°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-T44","binary","","43° or below","43° or below","43° or below","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,20896,0,0,9162,"no",0,true,"","",0,"less",44,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 44°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-B44.5","binary","","44° to 45°","44° to 45°","44° to 45°","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,23216,0,0,13220,"no",0,true,"","",0,"between",45,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is between 44-45°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-B46.5","binary","","46° to 47°","46° to 47°","46° to 47°","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,27043,0,0,18527,"yes",100,true,"47.00","",0,"between",47,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is between 46-47°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-B48.5","binary","","48° to 49°","48° to 49°","48° to 49°","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,10824,0,0,5290,"no",0,true,"","",0,"between",49,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is between 48-49°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-B50.5","binary","","50° to 51°","50° to 51°","50° to 51°","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,2047,0,0,1627,"no",0,true,"","",0,"between",51,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is between 50-51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB13","KXHIGHAUS","On Feb 13, 2025","Highest temperature in Austin on Feb 13, 2025?","MECNET",true,"Climate and Weather","2025-02-14T05:59:00Z","KXHIGHAUS-25FEB13-T51","binary","","52° or above","52° or above","52° or above","2025-02-12T15:00:00Z","2025-02-14T05:59:00Z","2025-02-14T15:00:00Z","2025-02-20T15:00:00Z","2025-02-20T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,807,0,0,807,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 13, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 13, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 13, 2025, or one week after February 13, 2025."
"KXHIGHAUS-25FEB14","KXHIGHAUS","On Feb 14, 2025","Highest temperature in Austin on Feb 14, 2025?","MECNET",true,"Climate and Weather","2025-02-15T05:59:00Z","KXHIGHAUS-25FEB14-T49","binary","","48° or below","48° or below","48° or below","2025-02-13T15:00:00Z","2025-02-15T05:59:00Z","2025-02-15T15:00:00Z","2025-02-21T15:00:00Z","2025-02-21T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,45660,0,-770,17318,"yes",100,true,"47.00","",0,"less",49,"If the highest temperature recorded in Austin Bergstrom for February 14, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 49°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 14, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 14, 2025, or one week after February 14, 2025."
"KXHIGHAUS-25FEB14","KXHIGHAUS","On Feb 14, 2025","Highest temperature in Austin on Feb 14, 2025?","MECNET",true,"Climate and Weather","2025-02-15T05:59:00Z","KXHIGHAUS-25FEB14-B49.5","binary","","49° to 50°","49° to 50°","49° to 50°","2025-02-13T15:00:00Z","2025-02-15T05:59:00Z","2025-02-15T15:00:00Z","2025-02-21T15:00:00Z","2025-02-21T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,29197,0,1650,10707,"no",0,true,"47.00","",0,"between",50,"If the highest temperature recorded in Austin Bergstrom for February 14, 2025 as reported by the National Weather Service's Daily Climate Report, is between 49-50°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 14, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 14, 2025, or one week after February 14, 2025."
"KXHIGHAUS-25FEB14","KXHIGHAUS","On Feb 14, 2025","Highest temperature in Austin on Feb 14, 2025?","MECNET",true,"Climate and Weather","2025-02-15T05:59:00Z","KXHIGHAUS-25FEB14-B51.5","binary","","51° to 52°","51° to 52°","51° to 52°","2025-02-13T15:00:00Z","2025-02-15T05:59:00Z","2025-02-15T15:00:00Z","2025-02-21T15:00:00Z","2025-02-21T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,14397,0,-19225,7148,"no",0,true,"47.00","",0,"between",52,"If the highest temperature recorded in Austin Bergstrom for February 14, 2025 as reported by the National Weather Service's Daily Climate Report, is between 51-52°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 14, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 14, 2025, or one week after February 14, 2025."
"KXHIGHAUS-25FEB14","KXHIGHAUS","On Feb 14, 2025","Highest temperature in Austin on Feb 14, 2025?","MECNET",true,"Climate and Weather","2025-02-15T05:59:00Z","KXHIGHAUS-25FEB14-B53.5","binary","","53° to 54°","53° to 54°","53° to 54°","2025-02-13T15:00:00Z","2025-02-15T05:59:00Z","2025-02-15T15:00:00Z","2025-02-21T15:00:00Z","2025-02-21T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,13083,0,14955,7241,"no",0,true,"47.00","",0,"between",54,"If the highest temperature recorded in Austin Bergstrom for February 14, 2025 as reported by the National Weather Service's Daily Climate Report, is between 53-54°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 14, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 14, 2025, or one week after February 14, 2025."
"KXHIGHAUS-25FEB14","KXHIGHAUS","On Feb 14, 2025","Highest temperature in Austin on Feb 14, 2025?","MECNET",true,"Climate and Weather","2025-02-15T05:59:00Z","KXHIGHAUS-25FEB14-B55.5","binary","","55° to 56°","55° to 56°","55° to 56°","2025-02-13T15:00:00Z","2025-02-15T05:59:00Z","2025-02-15T15:00:00Z","2025-02-21T15:00:00Z","2025-02-21T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,6192,0,-25850,4416,"no",0,true,"47.00","",0,"between",56,"If the highest temperature recorded in Austin Bergstrom for February 14, 2025 as reported by the National Weather Service's Daily Climate Report, is between 55-56°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 14, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 14, 2025, or one week after February 14, 2025."
